"ID","NOME","TIPO"
"131385","TG(24:0/20:3(5Z,8Z,11Z)/O-18:0)","Compound"
"131386","TG(24:0/22:1(13Z)/24:0)","Compound"
"131387","TG(24:0/22:1(13Z)/14:1(9Z))","Compound"
"131388","TG(24:0/22:1(13Z)/16:1(9Z))","Compound"
"131389","TG(24:0/22:1(13Z)/18:1(11Z))","Compound"
"131390","TG(24:0/22:1(13Z)/18:1(9Z))","Compound"
"131391","TG(24:0/22:1(13Z)/20:1(11Z))","Compound"
"131392","TG(24:0/22:1(13Z)/20:3(5Z,8Z,11Z))","Compound"
"131393","TG(24:0/22:1(13Z)/22:1(13Z))","Compound"
"131394","TG(24:0/22:1(13Z)/24:1(15Z))","Compound"
"131395","TG(24:0/22:1(13Z)/18:2(9Z,12Z))","Compound"
"131396","TG(24:0/22:1(13Z)/18:3(6Z,9Z,12Z))","Compound"
"131397","TG(24:0/22:1(13Z)/20:2n6)","Compound"
"131398","TG(24:0/22:1(13Z)/20:3n6)","Compound"
"131399","TG(24:0/22:1(13Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131400","TG(24:0/22:1(13Z)/22:2(13Z,16Z))","Compound"
"131401","TG(24:0/22:1(13Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131402","TG(24:0/22:1(13Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131403","TG(24:0/22:1(13Z)/18:3(9Z,12Z,15Z))","Compound"
"131404","TG(24:0/22:1(13Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131405","TG(24:0/22:1(13Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131406","TG(24:0/22:1(13Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131407","TG(24:0/22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131408","TG(24:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131409","TG(24:0/22:1(13Z)/O-18:0)","Compound"
"131410","TG(24:0/24:1(15Z)/24:0)","Compound"
"131411","TG(24:0/24:1(15Z)/14:1(9Z))","Compound"
"131412","TG(24:0/24:1(15Z)/16:1(9Z))","Compound"
"131413","TG(24:0/24:1(15Z)/18:1(11Z))","Compound"
"131414","TG(24:0/24:1(15Z)/18:1(9Z))","Compound"
"131415","TG(24:0/24:1(15Z)/20:1(11Z))","Compound"
"131416","TG(24:0/24:1(15Z)/20:3(5Z,8Z,11Z))","Compound"
"131417","TG(24:0/24:1(15Z)/22:1(13Z))","Compound"
"131418","TG(24:0/24:1(15Z)/24:1(15Z))","Compound"
"131419","TG(24:0/24:1(15Z)/18:2(9Z,12Z))","Compound"
"131420","TG(24:0/24:1(15Z)/18:3(6Z,9Z,12Z))","Compound"
"131421","TG(24:0/24:1(15Z)/20:2n6)","Compound"
"131422","TG(24:0/24:1(15Z)/20:3n6)","Compound"
"131423","TG(24:0/24:1(15Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131424","TG(24:0/24:1(15Z)/22:2(13Z,16Z))","Compound"
"131425","TG(24:0/24:1(15Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131426","TG(24:0/24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131427","TG(24:0/24:1(15Z)/18:3(9Z,12Z,15Z))","Compound"
"131428","TG(24:0/24:1(15Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131429","TG(24:0/24:1(15Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131430","TG(24:0/24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131431","TG(24:0/24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131432","TG(24:0/24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131433","TG(24:0/24:1(15Z)/O-18:0)","Compound"
"131434","TG(24:0/18:2(9Z,12Z)/24:0)","Compound"
"131435","TG(24:0/18:2(9Z,12Z)/14:1(9Z))","Compound"
"131436","TG(24:0/18:2(9Z,12Z)/16:1(9Z))","Compound"
"131437","TG(24:0/18:2(9Z,12Z)/18:1(11Z))","Compound"
"131438","TG(24:0/18:2(9Z,12Z)/18:1(9Z))","Compound"
"131439","TG(24:0/18:2(9Z,12Z)/20:1(11Z))","Compound"
"131440","TG(24:0/18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","Compound"
"131441","TG(24:0/18:2(9Z,12Z)/22:1(13Z))","Compound"
"131442","TG(24:0/18:2(9Z,12Z)/24:1(15Z))","Compound"
"131443","TG(24:0/18:2(9Z,12Z)/18:2(9Z,12Z))","Compound"
"131444","TG(24:0/18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","Compound"
"131445","TG(24:0/18:2(9Z,12Z)/20:2n6)","Compound"
"131446","TG(24:0/18:2(9Z,12Z)/20:3n6)","Compound"
"131447","TG(24:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131448","TG(24:0/18:2(9Z,12Z)/22:2(13Z,16Z))","Compound"
"131449","TG(24:0/18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131450","TG(24:0/18:2(9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131451","TG(24:0/18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","Compound"
"131452","TG(24:0/18:2(9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131453","TG(24:0/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131454","TG(24:0/18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131455","TG(24:0/18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131456","TG(24:0/18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131457","TG(24:0/18:2(9Z,12Z)/O-18:0)","Compound"
"131458","TG(24:0/18:3(6Z,9Z,12Z)/24:0)","Compound"
"131459","TG(24:0/18:3(6Z,9Z,12Z)/14:1(9Z))","Compound"
"131460","TG(24:0/18:3(6Z,9Z,12Z)/16:1(9Z))","Compound"
"131461","TG(24:0/18:3(6Z,9Z,12Z)/18:1(11Z))","Compound"
"131462","TG(24:0/18:3(6Z,9Z,12Z)/18:1(9Z))","Compound"
"131463","TG(24:0/18:3(6Z,9Z,12Z)/20:1(11Z))","Compound"
"131464","TG(24:0/18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))","Compound"
"131465","TG(24:0/18:3(6Z,9Z,12Z)/22:1(13Z))","Compound"
"131466","TG(24:0/18:3(6Z,9Z,12Z)/24:1(15Z))","Compound"
"131467","TG(24:0/18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","Compound"
"131468","TG(24:0/18:3(6Z,9Z,12Z)/18:3(6Z,9Z,12Z))","Compound"
"131469","TG(24:0/18:3(6Z,9Z,12Z)/20:2n6)","Compound"
"131470","TG(24:0/18:3(6Z,9Z,12Z)/20:3n6)","Compound"
"131471","TG(24:0/18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131472","TG(24:0/18:3(6Z,9Z,12Z)/22:2(13Z,16Z))","Compound"
"131473","TG(24:0/18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131474","TG(24:0/18:3(6Z,9Z,12Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131475","TG(24:0/18:3(6Z,9Z,12Z)/18:3(9Z,12Z,15Z))","Compound"
"131476","TG(24:0/18:3(6Z,9Z,12Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131477","TG(24:0/18:3(6Z,9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131478","TG(24:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131479","TG(24:0/18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131480","TG(24:0/18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131481","TG(24:0/18:3(6Z,9Z,12Z)/O-18:0)","Compound"
"131482","TG(24:0/20:2n6/24:0)","Compound"
"131483","TG(24:0/20:2n6/14:1(9Z))","Compound"
"131484","TG(24:0/20:2n6/16:1(9Z))","Compound"
"131485","TG(24:0/20:2n6/18:1(11Z))","Compound"
"131486","TG(24:0/20:2n6/18:1(9Z))","Compound"
"131487","TG(24:0/20:2n6/20:1(11Z))","Compound"
"131488","TG(24:0/20:2n6/20:3(5Z,8Z,11Z))","Compound"
"131489","TG(24:0/20:2n6/22:1(13Z))","Compound"
"131490","TG(24:0/20:2n6/24:1(15Z))","Compound"
"131491","TG(24:0/20:2n6/18:2(9Z,12Z))","Compound"
"131492","TG(24:0/20:2n6/18:3(6Z,9Z,12Z))","Compound"
"131493","TG(24:0/20:2n6/20:2n6)","Compound"
"131494","TG(24:0/20:2n6/20:3n6)","Compound"
"131495","TG(24:0/20:2n6/20:4(5Z,8Z,11Z,14Z))","Compound"
"131496","TG(24:0/20:2n6/22:2(13Z,16Z))","Compound"
"131497","TG(24:0/20:2n6/22:4(7Z,10Z,13Z,16Z))","Compound"
"131498","TG(24:0/20:2n6/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131499","TG(24:0/20:2n6/18:3(9Z,12Z,15Z))","Compound"
"131500","TG(24:0/20:2n6/18:4(6Z,9Z,12Z,15Z))","Compound"
"131501","TG(24:0/20:2n6/20:4(8Z,11Z,14Z,17Z))","Compound"
"131502","TG(24:0/20:2n6/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131503","TG(24:0/20:2n6/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131504","TG(24:0/20:2n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131505","TG(24:0/20:2n6/O-18:0)","Compound"
"131506","TG(24:0/20:3n6/24:0)","Compound"
"131507","TG(24:0/20:3n6/14:1(9Z))","Compound"
"131508","TG(24:0/20:3n6/16:1(9Z))","Compound"
"131509","TG(24:0/20:3n6/18:1(11Z))","Compound"
"131510","TG(24:0/20:3n6/18:1(9Z))","Compound"
"131511","TG(24:0/20:3n6/20:1(11Z))","Compound"
"131512","TG(24:0/20:3n6/20:3(5Z,8Z,11Z))","Compound"
"131513","TG(24:0/20:3n6/22:1(13Z))","Compound"
"131514","TG(24:0/20:3n6/24:1(15Z))","Compound"
"131515","TG(24:0/20:3n6/18:2(9Z,12Z))","Compound"
"131516","TG(24:0/20:3n6/18:3(6Z,9Z,12Z))","Compound"
"131517","TG(24:0/20:3n6/20:2n6)","Compound"
"131518","TG(24:0/20:3n6/20:3n6)","Compound"
"131519","TG(24:0/20:3n6/20:4(5Z,8Z,11Z,14Z))","Compound"
"131520","TG(24:0/20:3n6/22:2(13Z,16Z))","Compound"
"131521","TG(24:0/20:3n6/22:4(7Z,10Z,13Z,16Z))","Compound"
"131522","TG(24:0/20:3n6/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131523","TG(24:0/20:3n6/18:3(9Z,12Z,15Z))","Compound"
"131524","TG(24:0/20:3n6/18:4(6Z,9Z,12Z,15Z))","Compound"
"131525","TG(24:0/20:3n6/20:4(8Z,11Z,14Z,17Z))","Compound"
"131526","TG(24:0/20:3n6/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131527","TG(24:0/20:3n6/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131528","TG(24:0/20:3n6/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131529","TG(24:0/20:3n6/O-18:0)","Compound"
"131530","TG(24:0/20:4(5Z,8Z,11Z,14Z)/24:0)","Compound"
"131531","TG(24:0/20:4(5Z,8Z,11Z,14Z)/14:1(9Z))","Compound"
"131532","TG(24:0/20:4(5Z,8Z,11Z,14Z)/16:1(9Z))","Compound"
"131533","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","Compound"
"131534","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","Compound"
"131535","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:1(11Z))","Compound"
"131536","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))","Compound"
"131537","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))","Compound"
"131538","TG(24:0/20:4(5Z,8Z,11Z,14Z)/24:1(15Z))","Compound"
"131539","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","Compound"
"131540","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))","Compound"
"131541","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:2n6)","Compound"
"131542","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:3n6)","Compound"
"131543","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131544","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))","Compound"
"131545","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131546","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131547","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","Compound"
"131548","TG(24:0/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131549","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131550","TG(24:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131551","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131552","TG(24:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131553","TG(24:0/20:4(5Z,8Z,11Z,14Z)/O-18:0)","Compound"
"131554","TG(24:0/22:2(13Z,16Z)/24:0)","Compound"
"131555","TG(24:0/22:2(13Z,16Z)/14:1(9Z))","Compound"
"131556","TG(24:0/22:2(13Z,16Z)/16:1(9Z))","Compound"
"131557","TG(24:0/22:2(13Z,16Z)/18:1(11Z))","Compound"
"131558","TG(24:0/22:2(13Z,16Z)/18:1(9Z))","Compound"
"131559","TG(24:0/22:2(13Z,16Z)/20:1(11Z))","Compound"
"131560","TG(24:0/22:2(13Z,16Z)/20:3(5Z,8Z,11Z))","Compound"
"131561","TG(24:0/22:2(13Z,16Z)/22:1(13Z))","Compound"
"131562","TG(24:0/22:2(13Z,16Z)/24:1(15Z))","Compound"
"131563","TG(24:0/22:2(13Z,16Z)/18:2(9Z,12Z))","Compound"
"131564","TG(24:0/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))","Compound"
"131565","TG(24:0/22:2(13Z,16Z)/20:2n6)","Compound"
"131566","TG(24:0/22:2(13Z,16Z)/20:3n6)","Compound"
"131567","TG(24:0/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131568","TG(24:0/22:2(13Z,16Z)/22:2(13Z,16Z))","Compound"
"131569","TG(24:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131570","TG(24:0/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131571","TG(24:0/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))","Compound"
"131572","TG(24:0/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131573","TG(24:0/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131574","TG(24:0/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131575","TG(24:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131576","TG(24:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131577","TG(24:0/22:2(13Z,16Z)/O-18:0)","Compound"
"131578","TG(24:0/22:4(7Z,10Z,13Z,16Z)/24:0)","Compound"
"131579","TG(24:0/22:4(7Z,10Z,13Z,16Z)/14:1(9Z))","Compound"
"131580","TG(24:0/22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","Compound"
"131581","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:1(11Z))","Compound"
"131582","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:1(9Z))","Compound"
"131583","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:1(11Z))","Compound"
"131584","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))","Compound"
"131585","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:1(13Z))","Compound"
"131586","TG(24:0/22:4(7Z,10Z,13Z,16Z)/24:1(15Z))","Compound"
"131587","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","Compound"
"131588","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","Compound"
"131589","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:2n6)","Compound"
"131590","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:3n6)","Compound"
"131591","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131592","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))","Compound"
"131593","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131594","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131595","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","Compound"
"131596","TG(24:0/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131597","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131598","TG(24:0/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131599","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131600","TG(24:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131601","TG(24:0/22:4(7Z,10Z,13Z,16Z)/O-18:0)","Compound"
"131602","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:0)","Compound"
"131603","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))","Compound"
"131604","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))","Compound"
"131605","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))","Compound"
"131606","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))","Compound"
"131607","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))","Compound"
"131608","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))","Compound"
"131609","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:1(13Z))","Compound"
"131610","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))","Compound"
"131611","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))","Compound"
"131612","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))","Compound"
"131613","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:2n6)","Compound"
"131614","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3n6)","Compound"
"131615","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131616","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))","Compound"
"131617","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131618","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131619","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))","Compound"
"131620","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131621","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131622","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131623","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131624","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131625","TG(24:0/22:5(4Z,7Z,10Z,13Z,16Z)/O-18:0)","Compound"
"131626","TG(24:0/18:3(9Z,12Z,15Z)/24:0)","Compound"
"131627","TG(24:0/18:3(9Z,12Z,15Z)/14:1(9Z))","Compound"
"131628","TG(24:0/18:3(9Z,12Z,15Z)/16:1(9Z))","Compound"
"131629","TG(24:0/18:3(9Z,12Z,15Z)/18:1(11Z))","Compound"
"131630","TG(24:0/18:3(9Z,12Z,15Z)/18:1(9Z))","Compound"
"131631","TG(24:0/18:3(9Z,12Z,15Z)/20:1(11Z))","Compound"
"131632","TG(24:0/18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","Compound"
"131633","TG(24:0/18:3(9Z,12Z,15Z)/22:1(13Z))","Compound"
"131634","TG(24:0/18:3(9Z,12Z,15Z)/24:1(15Z))","Compound"
"131635","TG(24:0/18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","Compound"
"131636","TG(24:0/18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","Compound"
"131637","TG(24:0/18:3(9Z,12Z,15Z)/20:2n6)","Compound"
"131638","TG(24:0/18:3(9Z,12Z,15Z)/20:3n6)","Compound"
"131639","TG(24:0/18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131640","TG(24:0/18:3(9Z,12Z,15Z)/22:2(13Z,16Z))","Compound"
"131641","TG(24:0/18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131642","TG(24:0/18:3(9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131643","TG(24:0/18:3(9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","Compound"
"131644","TG(24:0/18:3(9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131645","TG(24:0/18:3(9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131646","TG(24:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131647","TG(24:0/18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131648","TG(24:0/18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131649","TG(24:0/18:3(9Z,12Z,15Z)/O-18:0)","Compound"
"131650","TG(24:0/18:4(6Z,9Z,12Z,15Z)/24:0)","Compound"
"131651","TG(24:0/18:4(6Z,9Z,12Z,15Z)/14:1(9Z))","Compound"
"131652","TG(24:0/18:4(6Z,9Z,12Z,15Z)/16:1(9Z))","Compound"
"131653","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:1(11Z))","Compound"
"131654","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:1(9Z))","Compound"
"131655","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","Compound"
"131656","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","Compound"
"131657","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:1(13Z))","Compound"
"131658","TG(24:0/18:4(6Z,9Z,12Z,15Z)/24:1(15Z))","Compound"
"131659","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:2(9Z,12Z))","Compound"
"131660","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:3(6Z,9Z,12Z))","Compound"
"131661","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:2n6)","Compound"
"131662","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:3n6)","Compound"
"131663","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131664","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z))","Compound"
"131665","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
"131666","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:5(4Z,7Z,10Z,13Z,16Z))","Compound"
"131667","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:3(9Z,12Z,15Z))","Compound"
"131668","TG(24:0/18:4(6Z,9Z,12Z,15Z)/18:4(6Z,9Z,12Z,15Z))","Compound"
"131669","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))","Compound"
"131670","TG(24:0/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Compound"
"131671","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Compound"
"131672","TG(24:0/18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Compound"
"131673","TG(24:0/18:4(6Z,9Z,12Z,15Z)/O-18:0)","Compound"
"131674","TG(24:0/20:4(8Z,11Z,14Z,17Z)/24:0)","Compound"
"131675","TG(24:0/20:4(8Z,11Z,14Z,17Z)/14:1(9Z))","Compound"
"131676","TG(24:0/20:4(8Z,11Z,14Z,17Z)/16:1(9Z))","Compound"
"131677","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","Compound"
"131678","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","Compound"
"131679","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:1(11Z))","Compound"
"131680","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:3(5Z,8Z,11Z))","Compound"
"131681","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:1(13Z))","Compound"
"131682","TG(24:0/20:4(8Z,11Z,14Z,17Z)/24:1(15Z))","Compound"
"131683","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","Compound"
"131684","TG(24:0/20:4(8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))","Compound"
"131685","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:2n6)","Compound"
"131686","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:3n6)","Compound"
"131687","TG(24:0/20:4(8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))","Compound"
"131688","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:2(13Z,16Z))","Compound"
"131689","TG(24:0/20:4(8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z))","Compound"
